country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-12-2025 21:00:00",22.126650,83.483212,CO,11,51,27
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-12-2025 21:00:00",22.126650,83.483212,OZONE,1,66,39
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","09-12-2025 21:00:00",21.258815,81.578979,OZONE,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","09-12-2025 21:00:00",28.623763,77.287209,CO,2,109,44
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","09-12-2025 21:00:00",28.674045,77.131023,PM2.5,98,373,294
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","09-12-2025 21:00:00",28.674045,77.131023,PM10,127,376,221
India,Delhi,Delhi,"Pusa, Delhi - DPCC","09-12-2025 21:00:00",28.639652,77.146275,NH3,5,19,11
India,Delhi,Delhi,"Pusa, Delhi - DPCC","09-12-2025 21:00:00",28.639652,77.146275,SO2,3,14,7
India,Delhi,Delhi,"Pusa, Delhi - IMD","09-12-2025 21:00:00",28.636110,77.173332,NO2,9,121,60
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-12-2025 21:00:00",28.563262,77.186937,PM2.5,140,345,289
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-12-2025 21:00:00",28.563262,77.186937,NH3,6,9,8
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-12-2025 21:00:00",28.563262,77.186937,SO2,1,10,5
India,Delhi,Delhi,"Rohini, Delhi - DPCC","09-12-2025 21:00:00",28.732528,77.119920,NO2,31,109,60
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-12-2025 21:00:00",28.611281,77.237738,OZONE,1,143,72
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-12-2025 21:00:00",28.636429,77.201067,PM2.5,33,341,200
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-12-2025 21:00:00",28.636429,77.201067,OZONE,2,91,55
India,Delhi,Delhi,"Mundka, Delhi - DPCC","09-12-2025 21:00:00",28.684678,77.076574,PM2.5,80,408,310
India,Delhi,Delhi,"Mundka, Delhi - DPCC","09-12-2025 21:00:00",28.684678,77.076574,NO2,62,142,93
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-12-2025 21:00:00",28.60909,77.0325413,NH3,13,27,18
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-12-2025 21:00:00",28.60909,77.0325413,CO,56,104,72
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","09-12-2025 21:00:00",28.570173,76.933762,CO,26,56,35
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-12-2025 21:00:00",28.531346,77.190156,PM10,151,329,195
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-12-2025 21:00:00",28.531346,77.190156,SO2,5,14,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.672342,77.315260,PM2.5,160,403,314
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.672342,77.315260,PM10,153,381,226
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-12-2025 21:00:00",22.977134,72.553024,PM2.5,72,293,149
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-12-2025 21:00:00",22.977134,72.553024,NO2,40,162,92
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","09-12-2025 21:00:00",28.732820,77.170633,PM10,175,380,248
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","09-12-2025 21:00:00",28.732820,77.170633,NO2,59,130,88
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","09-12-2025 21:00:00",28.588333,77.221667,PM2.5,83,319,235
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-12-2025 21:00:00",28.611281,77.237738,PM2.5,60,340,232
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-12-2025 21:00:00",28.611281,77.237738,PM10,125,283,199
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-12-2025 21:00:00",28.611281,77.237738,SO2,16,38,22
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-12-2025 21:00:00",28.567890,77.250515,NO2,35,121,73
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-12-2025 21:00:00",28.530785,77.271255,PM10,151,227,190
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-12-2025 21:00:00",28.530785,77.271255,SO2,7,31,14
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-12-2025 21:00:00",28.530785,77.271255,OZONE,7,156,72
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","09-12-2025 21:00:00",28.623763,77.287209,NO2,43,144,95
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","09-12-2025 21:00:00",28.623763,77.287209,SO2,5,12,8
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","09-12-2025 21:00:00",28.5710274,77.0719006,NH3,16,21,18
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-12-2025 21:00:00",28.6811736,77.3025234,NO2,43,114,73
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-12-2025 21:00:00",28.6811736,77.3025234,CO,38,109,46
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-12-2025 21:00:00",28.6811736,77.3025234,OZONE,23,73,42
India,Delhi,Delhi,"ITO, Delhi - CPCB","09-12-2025 21:00:00",28.628624,77.241060,PM2.5,34,356,275
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","09-12-2025 21:00:00",28.7256504,77.2011573,CO,12,88,24
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","09-12-2025 21:00:00",28.5512005,77.2735737,PM2.5,77,313,249
India,Delhi,Delhi,"DTU, Delhi - CPCB","09-12-2025 21:00:00",28.7500499,77.1112615,CO,13,54,24
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-12-2025 21:00:00",28.498571,77.264840,PM2.5,123,366,280
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-12-2025 21:00:00",28.6514781,77.1473105,PM2.5,219,301,244
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-12-2025 21:00:00",28.6514781,77.1473105,PM10,145,456,238
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-12-2025 21:00:00",28.6514781,77.1473105,CO,23,112,50
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.710508,77.249485,PM2.5,97,351,290
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.710508,77.249485,NH3,8,10,9
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","09-12-2025 21:00:00",23.020509,72.579261,PM10,102,174,131
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","09-12-2025 21:00:00",23.020509,72.579261,SO2,12,22,17
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","09-12-2025 21:00:00",23.016834,72.625775,OZONE,2,75,48
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-12-2025 21:00:00",28.360699,76.936090,NO2,42,51,45
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-12-2025 21:00:00",28.360699,76.936090,SO2,11,20,14
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-12-2025 21:00:00",28.360699,76.936090,CO,20,40,26
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-12-2025 21:00:00",28.060249,76.113115,PM10,152,244,196
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-12-2025 21:00:00",28.060249,76.113115,CO,15,38,21
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-12-2025 21:00:00",28.1485564,77.3320667,PM2.5,67,134,92
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-12-2025 21:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-12-2025 21:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","09-12-2025 21:00:00",28.3153,76.9143,NH3,4,14,9
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","09-12-2025 21:00:00",30.7057778,76.8531805555555,NO2,24,26,25
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-12-2025 21:00:00",22.969611,72.643500,NO2,37,49,43
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-12-2025 21:00:00",30.379589,76.778328,NH3,9,11,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-12-2025 21:00:00",30.379589,76.778328,OZONE,48,51,50
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-12-2025 21:00:00",28.6701,76.9254,PM2.5,116,333,286
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-12-2025 21:00:00",28.6701,76.9254,PM10,85,177,147
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","09-12-2025 21:00:00",28.3419248,77.319699,OZONE,15,16,15
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","09-12-2025 21:00:00",30.7057778,76.8531805555555,CO,20,22,21
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","09-12-2025 21:00:00",29.432304,76.972765,CO,24,48,42
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-12-2025 21:00:00",28.52123,76.37138,NO2,10,13,11
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-12-2025 21:00:00",29.536400,75.015800,PM2.5,39,98,71
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-12-2025 21:00:00",29.027200,77.062100,NO2,28,58,43
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-12-2025 21:00:00",29.027200,77.062100,CO,24,36,30
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-12-2025 21:00:00",23.221714,72.654328,PM2.5,52,120,71
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-12-2025 21:00:00",23.221714,72.654328,SO2,8,17,13
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","09-12-2025 21:00:00",22.410802,73.097923,NO2,1,100,40
India,Gujarat,Surat,"Science Center, Surat - SMC","09-12-2025 21:00:00",21.170046,72.795405,SO2,36,43,39
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","09-12-2025 21:00:00",20.362421,72.918013,NH3,5,5,5
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-12-2025 21:00:00",28.4227,77.0667,CO,17,22,18
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-12-2025 21:00:00",28.4227,77.0667,OZONE,10,46,31
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-12-2025 21:00:00",28.4275,77.1465,PM2.5,194,500,317
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","09-12-2025 21:00:00",28.4501238,77.0263051,SO2,2,8,5
India,Haryana,Jind,"Police Lines, Jind - HSPCB","09-12-2025 21:00:00",29.307814,76.337619,PM10,35,434,162
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-12-2025 21:00:00",28.376058,77.315741,NO2,30,33,32
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-12-2025 21:00:00",28.376058,77.315741,SO2,4,5,4
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-12-2025 21:00:00",28.4417,77.3217,OZONE,17,19,18
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-12-2025 21:00:00",29.503664,75.467934,PM2.5,113,253,191
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-12-2025 21:00:00",29.503664,75.467934,PM10,119,175,150
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-12-2025 21:00:00",29.503664,75.467934,OZONE,15,19,17
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","09-12-2025 21:00:00",23.041137,72.456691,CO,2,28,5
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","09-12-2025 21:00:00",23.023389,72.515201,PM2.5,52,75,60
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","09-12-2025 21:00:00",23.023389,72.515201,OZONE,1,51,35
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","09-12-2025 21:00:00",23.076793,72.627874,NH3,4,5,5
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","09-12-2025 21:00:00",23.076793,72.627874,SO2,5,13,8
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-12-2025 21:00:00",28.593883,76.270653,PM2.5,129,347,224
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-12-2025 21:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-12-2025 21:00:00",28.593883,76.270653,CO,6,25,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","09-12-2025 21:00:00",28.206800,76.799700,OZONE,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","09-12-2025 21:00:00",27.9002,76.9938,OZONE,21,31,27
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-12-2025 21:00:00",8.8787,76.6073,PM10,85,149,105
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-12-2025 21:00:00",8.8787,76.6073,CO,14,18,16
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-12-2025 21:00:00",8.8787,76.6073,OZONE,28,36,34
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-12-2025 21:00:00",8.563700,76.886500,PM10,59,120,87
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-12-2025 21:00:00",8.563700,76.886500,SO2,1,23,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-12-2025 21:00:00",8.5149093,76.9435879,SO2,9,24,16
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-12-2025 21:00:00",8.5149093,76.9435879,OZONE,2,25,14
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-12-2025 21:00:00",10.532400,76.215900,PM2.5,46,62,54
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-12-2025 21:00:00",10.532400,76.215900,PM10,47,63,55
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-12-2025 21:00:00",10.532400,76.215900,NO2,6,8,7
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-12-2025 21:00:00",10.532400,76.215900,SO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-12-2025 21:00:00",10.532400,76.215900,OZONE,31,32,31
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-12-2025 21:00:00",30.1480566,77.2893471,OZONE,8,35,24
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","09-12-2025 21:00:00",34.066206,74.819820,CO,18,28,23
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-12-2025 21:00:00",23.80569,86.44268,PM2.5,69,313,196
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-12-2025 21:00:00",23.80569,86.44268,SO2,23,55,30
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-12-2025 21:00:00",23.707909,86.414670,PM10,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-12-2025 21:00:00",23.707909,86.414670,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-12-2025 21:00:00",16.172806,75.659694,PM2.5,35,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-12-2025 21:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","09-12-2025 21:00:00",17.321993,76.822628,NH3,1,1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-12-2025 21:00:00",17.336318,76.847397,OZONE,13,22,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","09-12-2025 21:00:00",12.415911,75.735050,OZONE,3,6,5
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-12-2025 21:00:00",12.889250,74.853000,NO2,4,9,6
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-12-2025 21:00:00",12.889250,74.853000,SO2,16,17,16
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","09-12-2025 21:00:00",12.21041,76.37376,NO2,14,32,22
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-12-2025 21:00:00",12.938539,77.590100,NH3,2,3,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-12-2025 21:00:00",12.938539,77.590100,OZONE,29,49,34
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-12-2025 21:00:00",12.920984,77.584908,PM2.5,33,107,70
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-12-2025 21:00:00",12.920984,77.584908,PM10,60,123,97
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-12-2025 21:00:00",12.7816279,77.6299145,NO2,25,26,25
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-12-2025 21:00:00",12.7816279,77.6299145,CO,42,44,43
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-12-2025 21:00:00",13.0270199,77.494094,NO2,22,31,24
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","09-12-2025 21:00:00",11.55358,76.55521,SO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-12-2025 21:00:00",13.328028,75.797056,SO2,1,6,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-12-2025 21:00:00",13.328028,75.797056,OZONE,11,52,50
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-12-2025 21:00:00",15.3714823,75.1160168,SO2,1,3,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-12-2025 21:00:00",15.3714823,75.1160168,OZONE,14,24,18
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","09-12-2025 21:00:00",17.321993,76.822628,PM2.5,31,57,48
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-12-2025 21:00:00",13.0270199,77.494094,NH3,4,5,4
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-12-2025 21:00:00",13.0270199,77.494094,OZONE,20,20,20
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","09-12-2025 21:00:00",12.921418,77.502466,NO2,18,23,23
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","09-12-2025 21:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","09-12-2025 21:00:00",12.990328,77.5431385,CO,21,44,28
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","09-12-2025 21:00:00",11.55358,76.55521,PM2.5,16,32,27
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-12-2025 21:00:00",16.172806,75.659694,CO,7,40,27
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-12-2025 21:00:00",16.172806,75.659694,OZONE,12,12,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","09-12-2025 21:00:00",12.9135218,77.5950804,SO2,15,16,16
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-12-2025 21:00:00",12.9352049,77.6814488,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-12-2025 21:00:00",12.9352049,77.6814488,CO,53,113,65
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","09-12-2025 21:00:00",13.029152,77.585901,CO,12,38,25
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","09-12-2025 21:00:00",12.21041,76.37376,OZONE,9,74,49
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-12-2025 21:00:00",16.7602,77.1428,PM2.5,50,187,98
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","09-12-2025 21:00:00",10.073232,76.302765,NO2,6,7,6
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","09-12-2025 21:00:00",10.073232,76.302765,OZONE,11,17,14
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-12-2025 21:00:00",11.875000,75.373200,PM10,63,68,64
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-12-2025 21:00:00",23.210494,77.425409,OZONE,7,62,40
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-12-2025 21:00:00",23.233584,77.400574,PM2.5,28,259,98
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-12-2025 21:00:00",23.233584,77.400574,NH3,5,7,6
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","09-12-2025 21:00:00",24.2613009,80.7231783,SO2,17,17,17
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-12-2025 21:00:00",22.624758,75.675238,SO2,8,21,11
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-12-2025 21:00:00",22.624758,75.675238,CO,24,51,39
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-12-2025 21:00:00",22.624758,75.675238,OZONE,19,36,30
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-12-2025 21:00:00",23.331731,75.045981,PM10,56,193,116
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-12-2025 21:00:00",23.838586,78.759431,PM2.5,11,146,61
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-12-2025 21:00:00",23.838586,78.759431,PM10,32,108,66
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-12-2025 21:00:00",23.838586,78.759431,SO2,7,24,15
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-12-2025 21:00:00",23.838586,78.759431,OZONE,37,74,51
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","09-12-2025 21:00:00",19.863756,75.321188,PM10,86,243,138
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-12-2025 21:00:00",19.16485,73.23409,NH3,3,7,5
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-12-2025 21:00:00",19.16485,73.23409,OZONE,13,128,68
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-12-2025 21:00:00",19.0243902,73.0406721,SO2,8,30,16
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","09-12-2025 21:00:00",19.309073,73.057223,CO,12,52,22
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","09-12-2025 21:00:00",19.786089,72.757971,PM2.5,41,130,84
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-12-2025 21:00:00",22.4310,75.5213,NO2,62,152,109
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-12-2025 21:00:00",22.4310,75.5213,OZONE,4,64,38
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-12-2025 21:00:00",22.7524,75.8872,PM2.5,21,102,56
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-12-2025 21:00:00",22.7524,75.8872,OZONE,8,14,11
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-12-2025 21:00:00",22.6780,75.8559,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-12-2025 21:00:00",22.7084,75.8815,CO,16,26,17
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-12-2025 21:00:00",26.203442,78.193251,PM2.5,23,392,143
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-12-2025 21:00:00",26.203442,78.193251,CO,8,124,50
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-12-2025 21:00:00",26.259242,78.216432,NH3,7,12,9
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-12-2025 21:00:00",22.7289,75.8076,NO2,2,2,2
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-12-2025 21:00:00",22.4310,75.5213,PM2.5,28,274,105
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-12-2025 21:00:00",23.163174,79.973061,OZONE,23,24,24
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-12-2025 21:00:00",23.142888,79.916147,OZONE,3,87,48
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-12-2025 21:00:00",23.168606,79.932247,OZONE,4,141,78
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","09-12-2025 21:00:00",23.50016,80.23284,NO2,26,78,51
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-12-2025 21:00:00",20.939198,77.765701,PM2.5,24,137,72
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-12-2025 21:00:00",20.939198,77.765701,PM10,48,194,102
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-12-2025 21:00:00",20.939198,77.765701,CO,32,119,67
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-12-2025 21:00:00",19.8389439,75.244448,PM2.5,44,178,87
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-12-2025 21:00:00",19.10122,74.73339,PM10,68,150,107
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-12-2025 21:00:00",19.10122,74.73339,CO,13,153,153
